m_4l_2012B_2
58.2317250280999
4.169838919925665
92.52139975779869
60.903024045825966
3.1329790409631246
49.27844794304323
72.37029086516607
82.55862878929409
65.5851708083402
35.65308087221028
16.640454579291756
62.04612893371344
31.601795353497685
57.847269392648606
133.7032819488002
13.96600966066791
6.477914423552572
33.95354027965018
31.13167943969673
87.45987338255644
27.667015701111847
6.295388458348835
268.89352943406544
8.4938271614372
59.91328414480659
165.43711514753397
64.26396327001733
30.317914784510844
9.172473264784548
51.95675522485379
87.56793031812764
6.276040858551029
69.99594385698705
10.264187287407916
56.75582903665097
32.19460409748496
54.63907101517322
47.73106515554278
52.32646552263501
66.06840636414236
58.621841385478064
125.41642315259223
144.66420760342984
28.49383474119667
29.283496276509755
48.374819842598434
16.329722227296067
11.568361841191798
54.73691395061387
46.01861024941773
40.186144056258605
39.74462874469626
12.79356890814358
61.90366678060581
7.086988216068116
63.830771245071375
61.51263304531256
3.9580121802605253
36.2404327117523
3.127725355934592
9.432902195680617
56.72628001864425
22.103652027126216
37.0630424169156
4.650858217346521
140.3668218535839
6.780153058881299
52.58200690456513
8.82620104911523
2.318260779886312
7.923869243341206
62.04250445100778
27.600590708997533
53.360652222478485
36.2334580518037
25.64207019882334
110.81000683787876
55.765002025498895
10.076088500071002
28.81173489696269
54.774867813011106
23.14828058658815
25.7947289300267
3.934125875245998
25.516391983252635
126.86189958188041
17.69740287362198
78.53365742479298
30.1794547460876
22.128365584508987
217.60699249459168
124.19219960036156
43.55611088595126
6.084402248334392
32.625803003777
32.28049985608684
74.93814229068956
27.68300054516974
27.926710238159828
51.33129111868773
60.94949837075009
9.606093763762397
8.320061354975723
59.82769793245147
41.84492168445271
74.06333554041389
19.017621022906084
57.913700607444724
138.69403113161644
31.448734599793372
53.47223835533942
86.5469309661981
157.80209546348243
84.64072681580375
36.04033557880549
24.590377172710735
46.400608035337655
34.50415511305109
58.9565055763864
46.062689871912625
1.6260139749187617
4.685341001328357
10.560655138952278
76.07094744737478
18.654283378492238
11.783878673868454
97.79849170192409
52.38499212548627
45.659739591156175
58.5120456151724
11.846909449049544
8.044082888444297
18.90905977236939
57.794932583601565
4.234324033180071
51.4773577223613
6.59604128404714
43.1731553535771
68.10623513205618
138.4134951465353
60.552874608805126
25.47207851475513
73.32706007039512
29.89417259333011
25.6578336280262
48.42599558522368
86.10917356066855
38.1920968527731
4.656221065086681
31.17035475927492
34.7405401383769
118.45473428340449
117.94183550436632
28.016484221077068
38.64821417738322
67.28871415608013
61.28171274882477
92.63887595490161
68.86903219847142
11.52822456302826
30.854633027361274
35.40434375407726
10.509844304146435
12.289602391182807
36.30730211924742
24.656675002225356
74.0387166245147
94.0017263950045
108.94176344887809
54.79054289474664
73.85785857867192
30.135709466433514
5.635475524336666
22.324559191511952
33.72326788647702
14.761186568877655
70.33638781048931
3.802578242292212
108.85534703547859
32.17988293474385
6.403452687501015
41.428184633236114
18.84589946009596
111.69145538182117
18.14599740142644
103.33086980461874
4.761571224213181
58.51103415918829
66.97266150472709
28.542930211180902
49.69989321280176
201.867086322365
228.13051616207068
40.75872674350371
103.84583597288383
14.236649241447092
33.01913060530162
111.15992217715865
42.025533984115
26.48229642304852
50.03272046913809
11.652511233186212
10.491348229320193
39.69577631460683
75.76354211553125
7.204977740429205
32.622875561070806
33.31121898791346
67.147411305451
38.681399774661486
43.52889337479907
58.6163472844011
44.903341316362415
20.533022057353286
50.43524426925773
80.88535817968143
21.247198929215035
1.1213159095722038
32.73668989923232
147.14789146503054
4.373104664091428
31.141419792890296
43.97506142473197
17.47041450654863
86.29025430231884
91.77283241555786
7.708456795683052
25.564854654790487
59.76375551181721
3.999767824385146
24.45957688393177
17.966942316670913
8.741641173165299
116.71577453393293
63.525734966953564
10.247727375319172
75.30881337828167
69.0254966983081
35.78999944596789
7.427843766985435
48.60174183921394
55.99262756153218
93.28829067335448
32.27122042199908
2.0896623507816243
62.54165861401348
57.5565819795008
42.66417591976508
4.339202142069745
25.608093268733548
40.45613499585322
36.91957077155659
42.861119474030254
31.90768051486712
132.90644248496233
7.571397911699996
39.93750370940754
2.741991356362997
60.12063117610551
52.4024434208034
16.130000922950558
91.46098975744754
50.85234813718579
101.49556541868536
85.28266849263595
38.86366661007279
72.09684287018645
32.19054777049857
64.40929422718027
11.318318914350126
123.63701763235774
36.09378473447714
49.978188240046826
31.713291199193502
90.2744881831737
48.82426537439987
27.793685376286007
3.1709615713390362
40.37314105342002
57.897861834745456
71.83300765293964
63.07337292240195
25.971615630982956
29.70889749157296
127.34518142938646
25.416413946865685
23.671308886391298
65.87835327374864
16.803069381510994
30.762205985977257
80.33890610895456
29.685241251569025
35.438577139821334
46.137782788660424
88.3250594794424
50.587547963231145
10.070375040280801
2.34717697610841
95.97527604247496
27.175436593912764
69.3983444054483
122.26352732716671
44.046989201846266
51.934072234282645
132.49680208592048
105.36773906509067
49.83640729599006
53.70420115294217
103.35114606856055
73.05170324422305
45.96341809302882
82.50903881941856
